SMILES	JNK1	JNK2	JNK3	FA7
[nH]1c(ncc1c1[nH]cnc1)c1n(c(cn1)c1ccc2[nH]ncc2c1)CC#C	7.2	8.9	7.2	7.6
n1(c(ncc1c1[nH]cnc1)c1[nH]c(cn1)c1ccc(Cl)c(Cl)c1)c1ncc(Cl)cn1	7.8	9.3	7.8	7.5
n1(c(ncc1c1n(cnc1)CNC=O)c1[nH]ccn1)C(C)(C)C	5.9	5.9	5.9	6.8
n1(c(ncc1)c1n(cc(n1)c1[nH]ccn1)CC#C)CC#C	5.5	6.3	5.5	6.9
[nH]1c(ncc1c1[nH]ccn1)c1n(cc(n1)c1ccc(S(=O)=O)cc1)C(=O)NC	7.5	8.8	7.5	7.9
[nH]1c(nc(c1CC(=O)N)C1CCN(C)CC1)c1[nH]cc(n1)c1[nH]ccn1	6.8	6.7	6.8	7.6
n1(c(ncc1c1[nH]ccn1)c1[nH]c(cn1)c1cccc2N(C(=O)C(=NO)c12)C)c1nc2c(OC(C)(C)C(=O)N2COP(=O)(O)O)cc1	8.0	9.1	8.0	9.2
[nH]1c(ncc1c1cc(Cl)ccc1F)c1[nH]cc(n1)c1[nH]cc(n1)c1ccco1	8.4	9.1	8.4	8.0
[nH]1c(ncc1)c1[nH]cc(n1)c1ncn(c1c1ccc(O)cc1)CCCN(C)C	6.0	7.4	6.0	6.7
n1(c(ncc1c1[nH]cnc1)c1[nH]cc(n1)c1cccc2N(C(=O)C(=NO)c12)C)c1cccc(F)c1	9.4	10.2	9.4	8.9
[nH]1c(ncc1)c1[nH]cc(n1)c1[nH]cc(n1)c1n(ccn1)c1c(c(F)ccc1)F	7.5	8.8	7.5	8.3
[nH]1c(ncc1c1nc([nH]c1)c1cc(Cl)ccc1F)c1[nH]cc(n1)c1[nH]ccc1	8.5	9.5	8.5	8.5
[nH]1c(nc(c1c1n(cnc1)C(=O)NC)c1cc(F)cc2c1OCOC2)c1[nH]ccn1	8.1	8.0	8.1	8.9
[nH]1c(ncc1c1[nH]c(nc1)c1ccncn1)c1n(ccn1)c1ncc(Cl)cn1	7.3	8.5	7.3	8.5
[nH]1c(nc(c1)CN1C(=O)C(=NO)c2c1cccc2)c1[nH]cc(n1)c1[nH]cc(n1)c1cc(F)cc2c1OCOC2	9.4	10.7	9.4	9.1
[nH]1c(nc(c1)C(=O)NCC)c1[nH]cc(n1)c1[nH]c(cn1)CC#C	6.1	6.9	6.1	6.4
n1(c(ncc1c1[nH]cnc1)c1[nH]c(cn1)C1OCC(C1O)O)C(C)(C)C	6.4	6.8	6.4	6.4
[nH]1c(ncc1c1[nH]c(nc1CC(=O)NC)c1cc(F)cc2c1OCOC2)c1[nH]ccn1	8.6	9.7	8.6	8.9
[nH]1c(ncc1CC(=O)NC)c1[nH]cc(n1)c1[nH]c(cn1)c1cc(c(F)cc1)F	7.6	8.7	7.6	7.1
[nH]1c(ncc1c1n(c(nc1)CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)c1c(C#N)c2c(CCCC2)s1)c1[nH]ccn1	8.8	9.9	8.8	8.0
[nH]1c(nc(c1c1nc[nH]c1)c1ccccc1)c1[nH]c(cn1)CC(=O)NC	7.0	8.7	7.0	7.0
[nH]1c(ncc1)c1[nH]c(c(n1)c1ncn(c1)CCC)c1c[nH]cc1	5.4	6.9	5.4	7.6
[nH]1c(ncc1)c1n(c(c(n1)c1nc[nH]c1)C1CCN(C)CC1)c1c(c(F)ccc1)F	6.8	6.9	6.8	8.0
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]cc(n1)C(=O)NCC)C(=O)NCC	6.6	6.8	6.6	7.2
[nH]1c(ncc1c1nc[nH]c1CC1CC1)c1[nH]cc(n1)c1cc2c(ccc3c2cncc3)nc1	9.5	10.2	9.5	8.7
[nH]1c(ncc1c1n(cnc1)CCCN(C)C)c1[nH]cc(n1)CC1CC1	5.8	6.7	5.8	5.9
n1(c(ncc1c1n(ccn1)CC(=O)N)c1[nH]ccn1)c1cc(ccc1F)Cl	6.9	8.3	6.9	6.6
[nH]1c(ncc1)c1[nH]cc(n1)c1ncn(c1)c1cccc(F)c1c1ccncn1	8.2	8.8	8.2	8.6
[nH]1c(ncc1c1cc2c(ccc3c2cncc3)nc1)c1n(cc(n1)c1[nH]ccn1)C1CCC(O)CC1	8.6	10.8	8.6	9.5
[nH]1c(ncc1c1nc[nH]c1)c1[nH]c(cn1)c1cccc2N(C(=O)C(=NO)c12)CC(=O)N	8.1	8.4	8.1	8.0
[nH]1c(ncc1)c1[nH]c(c(n1)c1nc[nH]c1)c1[nH]cnc1C1CCN(C)CC1	7.1	7.9	7.1	8.8
[nH]1c(nc(c1c1[nH]cnc1)c1ccc(Br)o1)c1[nH]cc(n1)C(=O)NC	7.8	6.9	7.8	7.6
[nH]1c(nc(c1c1[nH]ccn1)c1[nH]ccc1)c1[nH]cc(n1)c1ccco1	7.1	7.6	7.1	7.7
[nH]1c(ncc1c1[nH]ccn1)c1n(ccn1)c1cccc2ncc(cc12)CCCN(C)C	6.9	8.9	6.9	7.5
n1(c(ncc1c1[nH]ccn1)c1[nH]c(cn1)c1ccc2[nH]ncc2c1)c1ncc(F)cn1	7.7	9.7	7.7	8.2
[nH]1c(ncc1)c1[nH]c(c(n1)c1nc[nH]c1)c1[nH]c(cn1)CC1CC1	6.5	7.2	6.5	7.5
[nH]1c(ncc1c1n(cnc1c1cc[nH]n1)C(=O)NCC)c1[nH]ccn1	6.5	7.7	6.5	7.9
[nH]1c(ncc1c1[nH]cc(n1)C(=O)NCC)c1[nH]cc(n1)c1ncncc1Cl	7.4	8.2	7.4	7.2
[nH]1c(ncc1c1nc[nH]c1C1OCC(C1O)O)c1[nH]c(cn1)c1cc(Cl)ccc1F	8.1	9.3	8.1	7.8
[nH]1c(nc(c1c1ccccc1F)c1ncc(cc1)C#N)c1[nH]cc(n1)c1[nH]ccn1	7.9	7.8	7.9	7.7
n1(c(ncc1c1nc[nH]c1)c1[nH]c(cn1)c1c[nH]nc1)c1ccccc1	7.3	7.4	7.3	8.2
[nH]1c(nc(c1c1[nH]c(cn1)CC(=O)N)CC(=O)N)c1[nH]ccn1	6.2	7.1	6.2	7.4
n1(c(ncc1c1[nH]cnc1)c1[nH]c(cn1)C(=O)N)CCC	5.8	6.4	5.8	6.5
[nH]1c(ncc1C1CCN(C)CC1)c1[nH]cc(n1)c1[nH]ccn1	6.6	6.9	6.6	7.3
[nH]1c(nc(c1c1[nH]cc(n1)c1cc(Cl)ccc1F)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1	8.3	9.8	8.3	9.7
[nH]1c(ncc1c1nc([nH]c1C(=O)NC)C1CCN(C)CC1)c1[nH]ccn1	6.9	7.7	6.9	7.5
[nH]1c(nc(c1c1[nH]cnc1)c1cnc2ccccn12)c1[nH]c(cn1)c1[nH]ccc1	7.6	8.3	7.6	8.4
[nH]1c(nc(c1)CCC)c1[nH]c(c(n1)c1[nH]ccn1)c1cc2c(ccc3c2cncc3)nc1	8.1	9.3	8.1	8.4
[nH]1c(ncc1)c1n(cc(n1)c1[nH]ccn1)c1c2c(nc(n1)n1cnc3cncnc13)[nH]cc2	8.0	8.0	8.0	8.9
[nH]1c(nc(c1c1n(cnc1)CC1CC1)c1ccc(Br)cc1)c1[nH]ccn1	6.4	9.0	6.4	7.4
[nH]1c(ncc1)c1n(cc(n1)c1[nH]c(cn1)C(=O)N)CC(O)C	6.2	7.2	6.2	6.9
[nH]1c(nc(c1)c1cccc2N(C(=O)C(=NO)c12)C)c1n(cc(n1)c1[nH]ccn1)CNC=O	7.8	7.4	7.8	8.2
[nH]1c(ncc1c1nc([nH]c1)CCO)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2	7.6	9.4	7.6	7.7
[nH]1c(nc(c1CN1C(=O)C(=NO)c2c1cccc2)c1c[nH]nc1)c1[nH]cc(n1)c1[nH]ccn1	8.1	9.2	8.1	8.5
[nH]1c(nc(c1c1[nH]cc(n1)C(=O)NO)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1	7.9	8.2	7.9	9.0
[nH]1c(ncc1C(=O)N)c1[nH]cc(n1)c1[nH]c(cn1)c1ccco1	6.6	7.9	6.6	8.1
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)c1[nH]c(cn1)c1cc[nH]n1	6.6	8.0	6.6	7.8
[nH]1c(nc(c1c1n[nH]cn1)c1c[nH]cc1)c1[nH]cc(n1)c1nc[nH]c1	7.0	7.0	7.0	8.5
[nH]1c(nc(c1c1n(ccn1)CNC=O)C1OCC(C1O)O)c1[nH]ccn1	6.3	7.5	6.3	8.0
[nH]1c(nc(c1c1[nH]ccn1)CNC=O)c1[nH]c(cn1)c1ccc(S(=O)=O)cc1	7.2	8.2	7.2	7.6
[nH]1c(nc(c1)c1n[nH]cn1)c1[nH]c(c(n1)c1[nH]ccn1)c1cc[nH]n1	6.9	7.5	6.9	8.3
[nH]1c(ncc1c1nc(n(c1)c1c2c(ncn1)[nH]cc2)c1[nH]ccc1)c1[nH]ccn1	7.6	8.8	7.6	9.5
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]c(cn1)CS(=O)(=O)C)c1nc[nH]c1	6.2	6.4	6.2	7.5
[nH]1c(ncc1)c1n(cc(n1)c1ncn(c1)c1ccccc1)CCO	6.6	6.3	6.6	7.3
[nH]1c(ncc1)c1[nH]cc(n1)c1nc([nH]c1c1n[nH]cn1)C1CCN(C)CC1	7.0	7.1	7.0	7.9
[nH]1c(nc(c1c1nc[nH]c1)CCO)c1[nH]cc(n1)c1ccc(O)cc1	7.0	7.6	7.0	8.0
[nH]1c(ncc1c1[nH]c(cn1)c1c[nH]c2ccccc12)c1[nH]cc(n1)C(=O)N	7.8	9.3	7.8	9.0
n1(c(nc(c1c1[nH]cnc1)CNC=O)c1[nH]ccn1)C(=O)NC	6.0	5.8	6.0	7.0
n1(c(ncc1c1nc[nH]c1c1nc[nH]c1)c1[nH]ccn1)C(C)(C)C	5.6	6.1	5.6	7.3
[nH]1c(nc(c1c1nc[nH]c1)c1ccncn1)c1[nH]c(cn1)c1[nH]cnc1	7.1	7.7	7.1	8.1
[nH]1c(ncc1c1n(cnc1)CCCN(C)C)c1n(ccn1)CCO	5.6	5.7	5.6	5.4
[nH]1c(ncc1c1ncn(c1)CC(O)C)c1[nH]cc(n1)c1cc(Cl)ccc1	7.2	7.5	7.2	6.8
[nH]1c(nc(c1c1[nH]ccn1)C(=O)NO)c1n(ccn1)c1c(C#N)c2c(CCCC2)s1	7.8	8.8	7.8	7.5
n1(c(nc(c1c1nc[nH]c1)CC(=O)NC)c1[nH]ccn1)CNC=O	5.5	6.0	5.5	7.1
[nH]1c(ncc1c1n(ccn1)c1cccc(F)c1)c1[nH]cc(n1)c1n[nH]cn1	7.5	7.7	7.5	8.1
[nH]1c(nc(c1c1[nH]ccn1)c1n[nH]c2ccccc12)c1[nH]c(cn1)CC(=O)NC	7.4	8.2	7.4	8.9
[nH]1c(ncc1)c1[nH]cc(n1)c1[nH]c(c(n1)c1cccc2N(C(=O)C(=NO)c12)C)CN1C(=O)C(=NO)c2c1ccc(c2)F	8.4	9.8	8.4	9.2
[nH]1c(ncc1c1[nH]c(cn1)c1n[nH]cn1)c1[nH]cc(n1)CCCN(C)C	6.4	7.3	6.4	7.2
[nH]1c(ncc1c1nc[nH]c1CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)c1[nH]cc(n1)CC1CC1	9.0	9.1	9.0	7.5
[nH]1c(ncc1c1[nH]ccn1)c1n(cc(n1)CCO)c1c(cncn1)F	6.6	7.4	6.6	8.4
[nH]1c(ncc1c1[nH]cnc1CC(=O)NC)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2	8.3	9.5	8.3	8.6
[nH]1c(ncc1c1[nH]cc(n1)c1n[nH]cn1)c1[nH]c(cn1)CNC=O	6.4	7.6	6.4	7.1
n1(c(nc(c1c1[nH]cnc1)c1cc[nH]n1)c1[nH]ccn1)c1c(c(F)ccc1)F	6.4	7.4	6.4	7.6
n1(c(nc(c1)C1OCC(C1O)O)c1[nH]cc(n1)c1nc[nH]c1)C(C)(C)C	6.6	6.6	6.6	7.8
[nH]1c(nc(c1)c1n[nH]cn1)c1[nH]cc(n1)c1nc[nH]c1CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1	8.4	7.5	8.4	9.5
[nH]1c(nc(c1)c1c[nH]nc1)c1[nH]cc(n1)c1ncn(c1)c1ccccc1	7.8	8.9	7.8	7.9
[nH]1c(ncc1c1[nH]c(cn1)c1ccccc1F)c1[nH]cc(n1)CCC	7.0	8.1	7.0	7.3
[nH]1c(ncc1c1[nH]cnc1c1ccco1)c1n(ccn1)c1cccc(F)c1	7.8	9.0	7.8	7.9
[nH]1c(ncc1CC(=O)NC)c1[nH]cc(n1)c1n(ccn1)C1OCC(O)C1O	7.1	7.2	7.1	6.9
[nH]1c(ncc1c1[nH]ccn1)c1n(cc(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F)c1cccc2ncccc12	10.0	9.3	10.0	9.3
[nH]1c(ncc1c1[nH]c(nc1)C(=O)NO)c1[nH]cc(n1)c1[nH]ccc1	7.1	8.1	7.1	8.1
[nH]1c(ncc1)c1n(cc(n1)c1[nH]ccn1)c1cc(cc(c1F)C1CCN(C)CC1)Cl	7.0	7.3	7.0	8.5
n1(c(ncc1c1ccc(S(=O)=O)cc1)c1[nH]cc(n1)c1nc[nH]c1)c1nc2c(OC(C)(C)C(=O)N2COP(=O)(O)O)cc1	8.5	8.3	8.5	8.5
[nH]1c(ncc1c1n(cc(n1)c1ccc(Br)o1)C(C)(C)C)c1[nH]ccn1	6.8	7.2	6.8	7.7
[nH]1c(ncc1c1[nH]c(nc1)c1[nH]cnc1)c1[nH]ccn1	6.2	7.1	6.2	7.1
[nH]1c(nc(c1c1[nH]ccn1)c1n[nH]c2ccc(cc12)c1cc[nH]n1)c1[nH]ccn1	8.0	8.3	8.0	9.3
[nH]1c(nc(c1c1nc[nH]c1)c1ccc(Br)o1)c1[nH]cc(n1)c1c[nH]c2ccccc12	7.6	9.2	7.6	8.5
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)c1c(cccc1F)N(C)C	6.7	6.4	6.7	7.5
[nH]1c(nc(c1c1[nH]c(nc1)CNC=O)C(=O)NO)c1[nH]ccn1	6.8	6.9	6.8	7.4
[nH]1c(ncc1c1[nH]cc(n1)c1cc[nH]n1)c1[nH]c(cn1)c1[nH]ccc1	7.3	7.9	7.3	7.9
[nH]1c(nc(c1c1n[nH]cn1)C1OCC(C1O)O)c1[nH]cc(n1)c1nc[nH]c1	7.6	7.7	7.6	7.3
[nH]1c(ncc1c1nc([nH]c1)c1cc2c(ccc3c2cncc3)nc1)c1[nH]cc(n1)c1[nH]ccc1	9.4	10.8	9.4	8.4
[nH]1c(ncc1c1[nH]ccn1)c1[nH]c(c(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F)c1cccc2N(C(=O)C(=NO)c12)C	9.6	9.1	9.6	9.5
n1(c(ncc1c1[nH]cnc1)c1[nH]cc(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F)c1ncc(Cl)cn1	8.8	9.2	8.8	8.7
[nH]1c(ncc1c1n(ccn1)c1c(c(F)ccc1)F)c1[nH]cc(n1)CN1C(=O)C(=NO)c2c1cccc2	8.9	9.9	8.9	8.9
n1(c(ncc1)c1[nH]cc(n1)c1nc([nH]c1)c1ccc(O)cc1)C(=O)NC	7.6	8.9	7.6	8.2
n1(c(ncc1)c1[nH]cc(n1)c1ncn(c1)C(=O)NCC)c1ccccc1	7.5	8.4	7.5	7.3
[nH]1c(nc(c1c1[nH]cc(n1)c1ccco1)CC(=O)NC)c1[nH]ccn1	7.0	7.5	7.0	7.3
[nH]1c(nc(c1c1ccc(Br)cc1)CCO)c1[nH]cc(n1)c1[nH]ccn1	6.6	7.8	6.6	6.9
[nH]1c(nc(c1c1[nH]ccn1)c1ccc2[nH]ncc2c1)c1[nH]cc(n1)c1cc[nH]n1	7.6	7.9	7.6	8.7
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]c(cn1)c1cc(F)cc2c1OCOC2)CC#C	7.9	8.7	7.9	8.7
n1(c(ncc1c1nc[nH]c1)c1[nH]c(cn1)CC1CC1)CC(O)C	6.2	6.9	6.2	6.5
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1)c1ccco1	8.6	10.4	8.6	9.2
[nH]1c(nc(c1c1nc([nH]c1)c1n[nH]c2ccccc12)CCC)c1[nH]ccn1	7.6	8.4	7.6	7.8
[nH]1c(ncc1)c1[nH]cc(n1)c1[nH]c(c(n1)c1c[nH]cc1)c1c[nH]cc1	6.6	7.8	6.6	8.0
[nH]1c(ncc1)c1n(c(c(n1)c1nc[nH]c1)c1ccco1)c1ccc(I)cc1Cl	5.8	7.0	5.8	6.7
[nH]1c(ncc1)c1n(c(c(n1)c1nc[nH]c1)c1ccco1)CCCN(C)C	6.0	5.6	6.0	7.0
[nH]1c(ncc1c1ccc(O)cc1)c1[nH]cc(n1)c1nc[nH]c1c1cc(Cl)ccc1F	8.3	8.1	8.3	8.6
[nH]1c(ncc1)c1[nH]c(c(n1)c1n(ccn1)c1ncc2nc[nH]c2n1)C(=O)NO	8.0	8.4	8.0	8.9
[nH]1c(ncc1c1nc([nH]c1)CCO)c1n(ccn1)C(=O)NCC	6.1	7.1	6.1	7.1
[nH]1c(ncc1c1[nH]cnc1)c1n(ccn1)c1n(c2c(n1)cncn2)c1nc2c(cc[nH]2)cn1	7.9	8.6	7.9	9.8
[nH]1c(nc(c1c1nc[nH]c1)c1ccc(Cl)c(Cl)c1)c1[nH]c(cn1)CCO	6.6	7.7	6.6	7.2
[nH]1c(ncc1c1[nH]c(nc1)C1OCC(C1O)O)c1[nH]c(cn1)c1cnc2ccccc2c1	9.1	9.3	9.1	8.3
[nH]1c(nc(c1)C1CCN(C)CC1)c1[nH]c(c(n1)c1[nH]ccn1)c1cc[nH]n1	7.5	7.3	7.5	8.6
[nH]1c(ncc1c1[nH]cnc1)c1n(cc(n1)c1[nH]cnc1)CCO	5.8	6.4	5.8	7.1
[nH]1c(nc(c1c1n(ccn1)CCCN(C)C)C1OCC(C1O)O)c1[nH]ccn1	6.4	6.8	6.4	7.2
[nH]1c(nc(c1c1[nH]cnc1c1ccncn1)c1cc(c(F)cc1)F)c1[nH]ccn1	7.4	8.3	7.4	9.0
n1(c(ncc1c1[nH]c(cn1)c1ncc(cc1)C#N)c1[nH]ccn1)C1CCC(O)CC1	7.2	7.5	7.2	7.3
[nH]1c(ncc1c1cc[nH]n1)c1[nH]cc(n1)c1[nH]cc(n1)c1c[nH]nc1	7.2	8.2	7.2	8.1
n1(c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)CNC=O)c1c2c(ncn1)[nH]cc2	6.9	7.1	6.9	8.2
[nH]1c(ncc1)c1[nH]cc(n1)c1n(cc(n1)CC(=O)N)CCC	6.1	7.0	6.1	7.6
[nH]1c(ncc1c1[nH]cnc1)c1[nH]c(cn1)c1c[nH]c(c1)c1ccco1	7.7	8.5	7.7	7.4
[nH]1c(ncc1c1nc[nH]c1)c1[nH]cc(n1)c1nc(ncc1Cl)n1cncc1	7.1	8.9	7.1	7.7
[nH]1c(ncc1c1[nH]ccn1)c1n(cc(n1)CS(=O)(=O)C)c1cc(ccc1F)Cl	7.0	7.6	7.0	8.0
[nH]1c(ncc1c1ccc(Br)cc1)c1[nH]cc(n1)c1[nH]c(cn1)c1c[nH]cc1	7.3	9.0	7.3	8.1
[nH]1c(nc(c1c1nc[nH]c1CNC=O)c1cc(Cl)ccc1)c1[nH]ccn1	6.4	6.4	6.4	7.6
n1(c(ncc1c1[nH]ccn1)c1n(ccn1)c1ncc(Cl)cn1)c1cc(ccc1F)Cl	7.3	7.3	7.3	6.8
[nH]1c(ncc1)c1[nH]cc(n1)c1[nH]c(c(n1)CS(=O)(=O)C)C(=O)NC	5.9	6.9	5.9	6.9
n1(c(ncc1c1n(cnc1)C(=O)NC)c1[nH]ccn1)CC(O)C	6.0	5.8	6.0	7.1
[nH]1c(ncc1c1[nH]cnc1)c1[nH]cc(n1)CCCN(C)C	5.7	6.5	5.7	6.2
[nH]1c(ncc1c1[nH]cc(n1)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]c(cn1)CCCN(C)C	8.0	9.2	8.0	7.7
[nH]1c(ncc1c1nc(n(c1)c1c(c(F)ccc1)F)CCC)c1[nH]ccn1	7.0	7.9	7.0	7.2
[nH]1c(nc(c1c1[nH]cnc1)c1n[nH]c2ccc(cc12)c1cc(c(F)cc1)F)c1[nH]ccn1	9.3	8.5	9.3	10.1
[nH]1c(ncc1c1[nH]cnc1)c1n(cc(n1)CS(=O)(=O)C)C(C)(C)C	6.2	6.5	6.2	7.1
[nH]1c(nc(c1)c1c[nH]nc1)c1[nH]cc(n1)c1n(ccn1)C1C(=C(C(=O)C2(C(=C3C(Cc4c(c(O)ccc4)C3=O)CC12)O)O)C(=O)N)O	9.2	10.3	9.2	8.2
n1(c(ncc1c1[nH]cnc1)c1[nH]cc(n1)c1cnc2ccccn12)CC#C	7.0	7.1	7.0	7.0
[nH]1c(ncc1c1n(cnc1)c1c2c(ncn1)[nH]cc2)c1[nH]cc(n1)c1ncc(cc1)C#N	8.0	8.7	8.0	8.1
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)c1[nH]c(nc1)c1n[nH]c2ccccc12	7.6	8.6	7.6	8.5
[nH]1c(ncc1c1nc[nH]c1)c1[nH]c(cn1)c1ccc2[nH]nc(c2c1)c1ccc(Br)o1	8.1	9.3	8.1	9.0
[nH]1c(nc(c1c1[nH]cnc1)C1CCN(C)CC1)c1[nH]cc(n1)c1cccc2N(C(=O)C(=NO)c12)C	8.4	9.7	8.4	8.6
n1(c(ncc1)c1[nH]cc(n1)c1n(ccn1)CC#C)c1[nH]c2c(n1)cncn2	7.8	7.6	7.8	6.6
n1(c(nc(c1)c1ccc(S(=O)=O)cc1)c1[nH]cc(n1)c1[nH]ccn1)c1[nH]c2c(n1)cncn2	7.8	8.4	7.8	9.1
[nH]1c(ncc1c1nc([nH]c1)c1cc[nH]n1)c1[nH]cc(n1)c1cc2c(ccc3c2cncc3)nc1	9.7	10.8	9.7	9.1
[nH]1c(ncc1c1nc[nH]c1)c1[nH]c(c(n1)c1cnc2ccccc2c1)c1cc(c(F)cc1)F	8.8	9.5	8.8	9.1
[nH]1c(ncc1c1[nH]c(nc1)c1ccc(Br)cc1)c1[nH]c(cn1)CNC=O	7.1	9.1	7.1	7.5
n1(c(ncc1c1[nH]c(nc1)CC(=O)N)c1[nH]ccn1)C(C)(C)C	6.1	7.0	6.1	6.7
[nH]1c(ncc1c1[nH]cc(n1)c1c[nH]nc1)c1n(ccn1)CC(O)C	6.3	7.7	6.3	7.4
n1(c(ncc1c1ccc2[nH]ncc2c1)c1[nH]cc(n1)c1[nH]ccn1)CCCN(C)C	7.1	9.0	7.1	7.3
[nH]1c(ncc1c1nc([nH]c1)CCO)c1n(ccn1)CC(=O)NC	6.1	6.3	6.1	6.9
[nH]1c(nc(c1c1nc[nH]c1)CN1C(=O)C(=NO)c2c1ccc(c2)F)c1[nH]cc(n1)c1c[nH]c2ccccc12	9.0	10.6	9.0	10.0
[nH]1c(ncc1)c1[nH]cc(n1)c1n(cc(n1)c1ccc(S(=O)=O)cc1)c1nc2c(cc[nH]2)cn1	8.4	8.6	8.4	8.5
[nH]1c(ncc1)c1[nH]c(c(n1)c1n(ccn1)C(=O)NC)c1ccncn1	6.5	7.1	6.5	8.4
[nH]1c(ncc1c1[nH]c(nc1)c1cnc2ccccn12)c1[nH]c(cn1)c1cnc2ccccn12	8.8	9.8	8.8	8.4
[nH]1c(ncc1)c1[nH]cc(n1)c1nc([nH]c1c1[nH]ccn1)c1[nH]ccc1	7.3	7.6	7.3	8.7
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)c1[nH]c(cn1)CCCN(C)C	5.9	6.8	5.9	7.2
[nH]1c(ncc1)c1[nH]cc(n1)c1nc([nH]c1c1cc(c(F)cc1)F)CN1C(=O)C(=NO)c2c1ccc(c2)F	9.2	10.2	9.2	11.0
[nH]1c(ncc1c1[nH]c(nc1)C1CCN(C)CC1)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1	9.1	10.9	9.1	8.5
[nH]1c(ncc1c1[nH]cnc1)c1n(cc(n1)CC(=O)N)CC1CC1	5.9	6.6	5.9	8.2
n1(c(ncc1c1nc([nH]c1)C1CCN(C)CC1)c1[nH]ccn1)CC(=O)N	6.8	7.5	6.8	7.2
[nH]1c(nc(c1c1[nH]ccn1)c1c[nH]nc1)c1[nH]c(cn1)CC#C	6.6	6.5	6.6	7.4
[nH]1c(ncc1c1ccncn1)c1[nH]cc(n1)c1[nH]cc(n1)c1n[nH]c2ccccc12	8.9	8.9	8.9	8.3
[nH]1c(ncc1c1ncncc1Cl)c1[nH]cc(n1)c1[nH]cc(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F	8.8	10.7	8.8	8.4
[nH]1c(nc(c1)c1ncc(cc1)C#N)c1[nH]c(c(n1)c1[nH]ccn1)c1nc[nH]c1	6.8	7.9	6.8	7.9
[nH]1c(ncc1c1nc[nH]c1C(=O)N)c1[nH]cc(n1)CN1C(=O)C(=NO)c2c1cccc2	8.3	8.8	8.3	8.4
[nH]1c(nc(c1c1nc[nH]c1)c1cnc2ccccn12)c1n(ccn1)c1c(cncn1)F	7.5	9.0	7.5	8.1
[nH]1c(ncc1c1n(cnc1)CCO)c1[nH]c(cn1)c1ccc(S(=O)=O)cc1	7.0	8.3	7.0	7.3
n1(c(ncc1)c1[nH]c(c(n1)c1[nH]ccn1)c1ccc(S(=O)=O)cc1)CCO	6.6	6.9	6.6	7.5
[nH]1c(ncc1c1[nH]cnc1c1ccc2[nH]ncc2c1)c1[nH]c(cn1)c1ncc(cc1)C#N	8.1	9.3	8.1	9.0
[nH]1c(nc(c1c1[nH]cnc1)CCCN(C)C)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2	7.6	7.7	7.6	7.9
[nH]1c(ncc1c1[nH]cc(n1)CS(=O)(=O)C)c1[nH]c(cn1)C(=O)NO	6.7	7.5	6.7	7.9
[nH]1c(ncc1c1nc[nH]c1)c1n(cc(n1)C1OCC(C1O)O)c1c2c(ncn1)[nH]cc2	8.0	9.2	8.0	8.9
[nH]1c(nc(c1)C1OCC(C1O)O)c1[nH]c(c(n1)c1[nH]ccn1)CC#C	6.2	6.4	6.2	6.9
[nH]1c(nc(c1CC(=O)NC)c1[nH]ccc1)c1[nH]cc(n1)c1[nH]ccn1	6.5	7.5	6.5	7.2
[nH]1c(ncc1c1nc[nH]c1C(=O)NCCN1C(=O)C(=NO)c2c1ccc(c2)F)c1[nH]ccn1	7.4	9.5	7.4	8.7
[nH]1c(nc(c1)CCCN(C)C)c1[nH]c(c(n1)c1nc[nH]c1)c1ccc(S(=O)=O)cc1	6.9	6.9	6.9	7.2
[nH]1c(ncc1c1[nH]c(c(n1)c1ccc(S(=O)=O)cc1)c1cc(Cl)ccc1)c1[nH]ccn1	8.0	8.6	8.0	8.5
[nH]1c(ncc1c1[nH]cc(n1)c1ccc(Br)o1)c1[nH]cc(n1)c1ccc2[nH]ncc2c1	8.4	10.0	8.4	8.9
