SMILES	2xkj	2xkk	3ifz	FA7
CC1CN(CCN1)Cc1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2NC(=O)C)C	9.3	0.0	9.0	8.2
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)CC(=O)Nc2c(F)cc(F)cc2)C1=O)N1CCNCC1	8.9	0.0	8.7	8.3
CC1(C(N2C(S1)C(C2=O)N1CCNCC1)C(C(=O)Nc1c(F)cc(F)cc1)n1c2ncc(cc2c(=O)c(c1)CC(=O)N)F)C	7.4	0.0	8.4	8.8
c1(nc2c(cc1F)c(=O)c(c[nH]2)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)N1CCNCC1)n1c2ncc(cc2c(=O)c(c1)C(=O)O)F	8.9	0.0	9.2	8.3
c1nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)C(C(=O)NC2C3N(CC(C)(S3)C)C2=O)n2c3ncc(cc3c(=O)c(c2)CC)F)C1=O	10.2	0.0	9.9	8.9
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C)NC(=O)C(N1CC(C)NCC1)c1c(=O)c2c(ncc(c2)F)[nH]c1	8.7	0.0	8.9	8.6
c1(nc2c(cc1F)c(=O)ccn2C(C(=O)N)n1c2ncc(cc2c(=O)cc1)F)n1c2nc(c(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)N1CCNCC1	10.0	0.0	8.7	9.3
c1c(cccc1)C1C(C)(SC2N1C(=O)C2NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)c1c(F)cc(F)cc1)N1CC(C)NCC1)C	9.5	0.0	8.9	9.6
c1(nc2c(cc1F)c(=O)ccn2C1CC1)NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)cc[nH]2)C1C(C)(SC2N1C(=O)C2)C	9.5	0.0	8.7	10.7
c1(nc2c(cc1F)c(=O)ccn2CC(=O)Nc1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C)N	9.3	0.0	9.4	8.3
c1(nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)NC(=O)C(N1CC(C)NCC1)c1c(cccc1)OC	7.7	0.0	9.0	7.8
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)F	11.4	0.0	11.3	7.0
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1c2ncc(cc2c(=O)c(c1)CC)F)c1c(=O)c2c(ncc(c2)F)[nH]c1)c1c(=O)c2c(ncc(c2)F)[nH]c1)C	9.8	0.0	9.5	10.8
CC1(C(N2C(S1)C(C2=O)n1c2ncc(cc2c(=O)cc1)F)CC(=O)NC1C2N(C(C(C)(S2)C)C(=O)O)C1=O)C	7.2	0.0	8.5	7.4
c1(nc2c(cc1F)c(=O)cc[nH]2)NC(=O)C(N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2N1CCNCC1)C	8.3	0.0	8.1	8.6
N1(CCNCC1)C(C(=O)NC1C2N(C(C(C)(S2)C)C(C(=O)N)n2c3ncc(cc3c(=O)cc2)F)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1	8.8	0.0	9.0	8.6
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)C(C(=O)N)c1ccccc1)C	9.7	0.0	9.1	8.6
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1c2ncc(cc2c(=O)cc1)F)c1ccccc1)C(C(=O)N)n1c2ncc(cc2c(=O)cc1)F)C	9.6	0.0	8.9	8.7
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1c2ncc(cc2c(=O)c(c1)C(=O)O)F)c1ccccc1)CC(=O)N)C	9.0	0.0	7.8	8.9
CC1(C(N2C(S1)C(C2=O)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)[nH]c1)F)CN1CCNCC1)C	9.8	0.0	9.6	8.3
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)CC(=O)Nc1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)CC	10.8	0.0	10.3	9.4
CC1(C(N2C(S1)CC2=O)C(C(=O)N)C1C(C)(SC2N1C(=O)C2Nc1nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)N)C)C	7.7	0.0	9.1	8.9
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)CC)NC1C2N(C(C(C)(S2)C)C)C1=O	8.3	0.0	9.3	8.3
CC1(C(N2C(S1)CC2=O)C(C(=O)N)n1c2nc(c(cc2c(=O)cc1)F)n1c2nc(c(cc2c(=O)c(c1)C1CC1)F)n1c2ncc(cc2c(=O)cc1)F)C	9.3	0.8	9.4	8.0
c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)ccn2C1CC1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C	9.9	0.0	10.6	10.0
CC1(C(N2C(S1)C(C2=O)NC(=O)C(N1CC(C)NCC1)c1c(=O)c2c(ncc(c2)F)[nH]c1)Cn1c2ncc(cc2c(=O)cc1)F)C	8.0	0.0	8.9	9.6
CC1(C(N2C(S1)CC2=O)C(C(=O)NC1C2N(C(C(C)(S2)C)C2CC2)C1=O)n1c2nc(c(cc2c(=O)cc1)F)NC(=O)C)C	8.5	0.0	7.6	8.3
CC1(C(N2C(S1)C(C2=O)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)F)CC(=O)N)C	9.6	0.0	11.6	7.8
CC1CN(CCN1)C(C(=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)c1ccccc1OC	8.9	0.0	8.2	8.5
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)cc1)F)NC1C2N(CC(C)(S2)C)C1=O)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C)C	10.1	0.0	10.9	8.9
CC1CN(CCN1)c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C(C(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)C)C	8.1	0.5	8.8	8.6
N1(CCNCC1)C1C2N(C(C(C)(S2)C)C(C(=O)N)n2c3nc(c(cc3c(=O)c(c2)c2ccccc2)F)N2CCNCC2)C1=O	7.6	0.0	8.7	10.0
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)n2c3nc(c(cc3c(=O)cc2)F)N2CC(C)NCC2)[nH]c1)CC)C	9.3	0.0	9.4	8.3
c1(nc2c(cc1F)c(=O)ccn2Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O)n1c2ncc(cc2c(=O)c(c1)CC)F	9.6	0.0	10.0	9.0
c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)n(c1)CC(=O)NC1C2N(C(C(C)(S2)C)C(=O)O)C1=O	9.2	0.0	10.2	9.0
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(nc(c(c2)F)Nc2c(F)cc(F)cc2)[nH]c1)NC(=O)C	9.9	0.0	9.2	8.2
c1(nc2c(cc1F)c(=O)ccn2Cc1ccccc1)NC(=O)Cn1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F	10.1	0.0	9.6	8.8
c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2CC)C(C(=O)N)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C	9.4	0.0	9.2	8.9
N1(CCNCC1)C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)C(C(=O)N)c2c(=O)c3c(ncc(c3)F)n(c2)CC(=O)N)C1=O	9.7	0.0	8.1	8.0
CC1(CN2C(S1)C(C2=O)NC(=O)C(n1c2ncc(cc2c(=O)cc1)F)n1c2nc(c(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)[nH]c1)F)n1c2ncc(cc2c(=O)cc1)F)C	10.0	1.2	11.2	10.3
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C2CC2)C1=O)C1C(C)(SC2N1C(=O)C2)C)NC1C2N(CC(C)(S2)C)C1=O	9.5	0.0	8.7	8.4
CC1(CN2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)N2CCNCC2)n(c1)CC(=O)N)N1CCNCC1)C	7.2	0.0	9.6	7.1
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3)C)C1=O)NC(=O)C(n1c2ncc(cc2c(=O)cc1)F)c1ccccc1	8.6	0.0	8.7	8.1
c1nc2c(cc1F)c(=O)c(c[nH]2)C(C(=O)N)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2NC(=O)C)C)F	8.8	0.0	8.7	9.1
CC1(CN2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)N)C	9.5	0.0	9.0	8.9
CC1CN(CCN1)CC(=O)NC1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)C(C(=O)N)N2CC(C)NCC2)C1=O	8.2	0.0	8.3	7.0
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C(C(=O)N)C1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C)NC(=O)C	8.7	0.0	6.8	8.5
c1(nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)Nc1nc2c(cc1F)c(=O)cc[nH]2)NC(=O)CC1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C	8.6	0.0	9.4	8.9
c1(c(F)cc(F)cc1)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)CC1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C	9.9	0.0	8.6	8.5
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O)C(=O)O)C	8.9	0.0	10.5	9.3
c1(nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)NC1C2N(CC(C)(S2)C)C1=O)NC(=O)Cc1ccccc1	8.8	0.0	8.7	7.7
c1nc2c(cc1F)c(=O)c(cn2C(=O)O)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(nc(c(c2)F)NC(=O)C)[nH]c1	9.1	0.0	10.4	9.8
CC1CN(CCN1)c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C1C(C)(SC2N1C(=O)C2)C	7.8	0.0	9.1	9.4
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)C1CC1)c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)[nH]c1)C	9.1	0.0	8.2	8.3
c1nc2c(cc1F)c(=O)c(c[nH]2)CC1C(C)(SC2N1C(=O)C2NC1C2N(C(C(C)(S2)C)C(=O)O)C1=O)C	7.9	1.2	8.0	8.8
c1(nc2c(cc1F)c(=O)c(cn2CC(=O)N)C1C(C)(SC2N1C(=O)C2)C)NC(=O)CC1C(C)(SC2N1C(=O)C2NC(=O)C)C	8.2	0.0	9.7	8.3
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)cc[nH]2)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O	9.0	0.0	8.4	9.9
CC1(C(N2C(S1)C(C2=O)N)c1c(=O)c2c(ncc(c2)F)n(c1)C(C(=O)N)c1ccccc1OC)C	7.3	0.0	7.5	7.8
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)CC)C1=O)NC1C2N(C(C(C)(S2)C)c2ccccc2)C1=O	8.9	0.0	9.2	7.8
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C2CC2)C1=O)c1c(cccc1)OC)N1CCNCC1	7.3	0.0	7.7	8.7
c1nc2c(cc1F)c(=O)c(cn2CC(=O)Nc1nc2c(cc1F)c(=O)c(cn2CC(=O)N)C1C(C)(SC2N1C(=O)C2)C)CC(=O)N	10.0	0.0	9.2	8.7
CC1(CN2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)C1CC1)C	9.1	0.8	9.5	9.4
CC1(C(N2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)CC)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2c(ncc(c2)F)[nH]c1)C	9.6	0.0	9.2	8.9
CC1(C(N2C(S1)C(C2=O)n1c2ncc(cc2c(=O)cc1)F)C(C(=O)Nc1nc2c(cc1F)c(=O)ccn2CC)N1CCNCC1)C	8.1	0.0	8.7	8.2
c1(nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O)n1c2nc(c(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)CC)F)n1c2ncc(cc2c(=O)cc1)F	10.9	0.0	10.0	10.1
c1nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(nc(c(c3)F)N3CCNCC3)n(c2)c2nc3c(cc2F)c(=O)ccn3C2C3N(CC(C)(S3)C)C2=O)C1=O	10.3	0.0	10.1	8.6
CC1(CN2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(cn2C1CC1)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)C	9.8	0.0	9.7	8.7
c1(nc2c(cc1F)c(=O)c(c[nH]2)Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O)n1c2ncc(cc2c(=O)cc1)F	9.7	0.0	10.3	8.4
c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)c(c2)C(=O)O)F)[nH]c1	9.6	0.7	10.1	8.6
c1(nc2c(cc1F)c(=O)cc[nH]2)NC(=O)CC1C(C)(SC2N1C(=O)C2NC(=O)Cn1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)C	9.0	0.0	10.0	8.5
c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)c2ccccc2)C1=O)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)n(c1)C1CC1	9.0	0.0	9.3	4.6
c1(nc2c(cc1F)c(=O)ccn2C)NC1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)CC(=O)N)C1=O	8.8	0.0	9.1	8.6
c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2NC(=O)CC1C(C)(SC2N1C(=O)C2NC(=O)CN1CC(C)NCC1)C)C	8.8	0.0	10.0	7.4
CC1CN(CCN1)c1nc2c(cc1F)c(=O)c(cn2C1CC1)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)c1ccccc1)F)C	9.2	0.0	9.2	9.5
c1c(cccc1)C(C(=O)N)c1c(=O)c2c(nc(c(c2)F)n2c3nc(c(cc3c(=O)cc2)F)N2CCNCC2)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.7	0.0	8.6	8.9
c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C(C(=O)Nc1c(F)cc(F)cc1)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O	9.4	0.0	9.6	10.6
c1(nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)NC1C2N(C(C(C)(S2)C)CN2CC(C)NCC2)C1=O)NC(=O)C	7.8	0.0	8.4	7.7
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)c(c1)CC)F)Cc1c(=O)c2c(ncc(c2)F)[nH]c1)C	10.5	0.0	9.5	9.6
CC1CN(CCN1)c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C)C1=O)CC	8.9	0.0	9.0	8.8
c1(nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2N)C)n1c2nc(c(cc2c(=O)cc1)F)N1CCNCC1	8.7	0.0	9.5	8.9
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3)C)C1=O)Cc1ccccc1)n1c2ncc(cc2c(=O)cc1)F	8.9	0.0	8.6	7.8
c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(nc(c(c3)F)n3c4ncc(cc4c(=O)c(c3)C3CC3)F)[nH]c2)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1	11.0	0.0	11.8	6.8
c1(nc2c(cc1F)c(=O)cc[nH]2)NC1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3n2c3nc(c(cc3c(=O)cc2)F)NC(=O)C)C)C1=O	10.3	0.0	10.0	9.6
c1(c(cccc1)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)C(C(=O)N)n2c3ncc(cc3c(=O)cc2)F)C1=O)OC	7.6	0.7	9.9	9.3
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)c(c1)C)F)n1c2nc(c(cc2c(=O)cc1)F)N)C1CC1)C	7.8	0.0	9.3	8.3
CC1(C(N2C(S1)C(C2=O)NC(=O)C(n1c2nc(c(cc2c(=O)cc1)F)N)N1CC(C)NCC1)c1ccccc1)C	7.6	1.1	7.1	8.5
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)Cc2ccccc2)C1=O)C1CC1)N	8.5	1.6	7.9	7.4
c1nc2c(cc1F)c(=O)c(cn2C(C(=O)NC1C2N(C(C(C)(S2)C)CC(=O)N)C1=O)N1CC(C)NCC1)CC	8.0	0.0	8.0	7.6
c1(nc2c(cc1F)c(=O)ccn2CC1C(C)(SC2N1C(=O)C2NC(=O)Cc1c(=O)c2c(ncc(c2)F)[nH]c1)C)n1c2ncc(cc2c(=O)cc1)F	10.7	0.0	9.7	10.1
CC1(C(N2C(S1)C(C2=O)N)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)Cn1c2ncc(cc2c(=O)cc1)F)F)C)C	9.1	0.0	9.4	8.8
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)Cn1c2nc(c(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)n1c2ncc(cc2c(=O)cc1)F	11.4	0.0	12.3	11.3
c1(nc2c(cc1F)c(=O)cc[nH]2)n1c2nc(c(cc2c(=O)c(c1)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1)F)n1c2ncc(cc2c(=O)cc1)F	11.1	0.0	11.9	8.6
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)C)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1	11.0	0.0	12.5	9.1
CC1(C(N2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)C1CC1)C)C	7.4	0.0	7.5	8.4
c1nc2c(cc1F)c(=O)ccn2CC(=O)NC1C2N(C(C(C)(S2)C)Cn2c3ncc(cc3c(=O)cc2)F)C1=O	9.3	0.0	9.5	8.2
CC1(C(N2C(S1)CC2=O)C1C(C)(SC2N1C(=O)C2NC(=O)Cn1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)C)F)C)C	9.0	0.0	10.4	9.6
N1(CCNCC1)C(C(=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)CC(=O)NC1C2N(CC(C)(S2)C)C1=O)N1CCNCC1	7.2	0.0	8.6	7.3
N1(CCNCC1)c1nc2c(cc1F)c(=O)ccn2Cc1c(=O)c2c(nc(c(c2)F)NC(=O)CC2C(C)(SC3N2C(=O)C3)C)[nH]c1	9.2	0.0	9.2	8.7
c1c(cccc1)C1C(C)(SC2N1C(=O)C2Nc1nc2c(cc1F)c(=O)ccn2CC)C	7.1	0.0	8.1	8.1
c1(nc2c(cc1F)c(=O)c(cn2Cc1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)[nH]c1)C1C(C)(SC2N1C(=O)C2)C)n1c2ncc(cc2c(=O)cc1)F	10.5	0.0	11.1	9.9
c1nc2c(cc1F)c(=O)c(cn2Cn1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)c1c(=O)c2c(nc(c(c2)F)N)[nH]c1	9.3	0.0	8.3	10.0
c1(nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)c1c(cccc1)OC)F)C)N	9.8	0.0	9.7	9.8
c1(nc2c(cc1F)c(=O)ccn2c1c(F)cc(F)cc1)n1c2nc(c(cc2c(=O)cc1)F)NC(=O)CC1C(C)(SC2N1C(=O)C2NC(=O)C)C	10.5	0.0	9.4	10.9
c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(nc(c(c3)F)NC(=O)Cn3c4ncc(cc4c(=O)cc3)F)[nH]c2)C1=O)C	10.1	0.0	11.0	9.0
c1nc2c(cc1F)c(=O)c(cn2CC(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)C(c1c(=O)c2c(ncc(c2)F)[nH]c1)C1C(C)(SC2N1C(=O)C2)C)C	9.7	0.0	9.9	7.8
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3)C)C1=O)N1CCNCC1	10.5	0.0	11.6	9.1
c1(nc2c(cc1F)c(=O)c(cn2C)C1C(C)(SC2N1C(=O)C2)C)NC(=O)Cn1c2nc(c(cc2c(=O)cc1)F)N1CC(C)NCC1	9.2	0.0	9.2	9.6
c1(nc2c(cc1F)c(=O)ccn2C)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O	9.4	0.0	9.1	9.2
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)[nH]c1)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)CC)F)C	10.2	0.0	10.8	8.9
c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)c2c(cccc2)OC)C1=O)C(=O)O	8.5	0.0	9.1	9.0
c1nc2c(cc1F)c(=O)c(cn2CC(=O)N)C(C(=O)N)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)C)F)C	8.7	0.0	9.2	10.0
c1(nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2n1c2nc(c(cc2c(=O)cc1)F)N)C)NC(=O)Cc1c(=O)c2c(ncc(c2)F)[nH]c1	10.2	0.0	11.2	8.9
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)c(c1)C)F)N1CC(C)NCC1)Cn1c2ncc(cc2c(=O)cc1)F)C	9.1	0.0	9.3	8.9
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)Cc2c(=O)c3c(ncc(c3)F)[nH]c2)C1=O)n1c2ncc(cc2c(=O)c(c1)C1CC1)F	10.2	0.0	10.8	8.7
c1(nc2c(cc1F)c(=O)cc[nH]2)n1c2nc(c(cc2c(=O)c(c1)C)F)n1c2nc(c(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F	12.6	0.0	9.9	9.1
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)Cc2ccccc2)C1=O)C1CC1	9.6	0.0	9.3	9.2
CC1(C(N2C(S1)CC2=O)C1C(C)(SC2N1C(=O)C2Nc1nc2c(cc1F)c(=O)ccn2C(C(=O)N)c1c(=O)c2c(ncc(c2)F)[nH]c1)C)C	8.6	0.0	10.0	10.0
CC1CN(CCN1)C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)C(C(=O)N)n2c3ncc(cc3c(=O)c(c2)C(=O)O)F)C1=O	8.3	0.0	8.8	8.4
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)C(=O)O)Nc1nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O	10.2	0.0	9.2	10.0
CC1(C(N2C(S1)CC2=O)C(C(=O)Nc1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)C1C(C)(SC2N1C(=O)C2)C)n1c2ncc(cc2c(=O)cc1)F)C	10.8	0.0	8.2	9.9
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)c1ccccc1)C1C(C)(SC2N1C(=O)C2N1CC(C)NCC1)C	9.5	0.0	8.5	7.5
CC1(CN2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)NC(=O)C)[nH]c1)c1c(=O)c2c(ncc(c2)F)n(c1)CC)C	8.8	0.0	9.0	10.0
N1(CCNCC1)C1C2N(C(C(C)(S2)C)C(C(=O)N)n2c3ncc(cc3c(=O)c(c2)C(C(=O)N)c2ccccc2)F)C1=O	7.5	0.0	6.9	7.9
CC1(C(N2C(S1)C(C2=O)NC(=O)C)c1c(=O)c2c(nc(c(c2)F)NC(=O)CC2C(C)(SC3N2C(=O)C3)C)[nH]c1)C	8.2	0.0	9.2	8.3
c1(nc2c(cc1F)c(=O)ccn2CC(=O)NC1C2N(CC(C)(S2)C)C1=O)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)F	9.6	0.0	12.4	9.6
